split,h5_path,patch_id,center_id,sat_mean,colorfulness,grad_energy,p_soft_white,gray_p1,gray_p99,gray_range_p99_p1,gray_std,gray_entropy,p_black,p_white,score,is_outlier,rank_worst_first
train,train.h5,33478,0,0.013393991626799107,0.004647037014365196,0.005498411133885384,0.3645833333333333,0.0,0.9719336032867432,0.9719336032867432,0.4633362591266632,0.9892633539601312,0.625,0.0,3.734764757255713,True,138
train,train.h5,77006,3,0.008664947003126144,0.012499453499913216,0.006450179498642683,0.22591145833333334,0.0,0.9667709469795227,0.9667709469795227,0.4005078077316284,0.8458181783222436,0.7606336805555556,0.0009765625,3.729990487297376,True,139
train,train.h5,94240,3,0.011509330943226814,0.005199830513447523,0.005798275116831064,0.46484375,0.0,0.9749491810798645,0.9749491810798645,0.47881340980529785,1.0506234453432275,0.5311414930555556,0.0014105902777777778,3.6827681424717107,True,140
train,train.h5,83544,3,0.013722633011639118,0.005440456327050924,0.005624410230666399,0.3415798611111111,0.0,0.9695156216621399,0.9695156216621399,0.455919474363327,0.8627066088108044,0.6375868055555556,0.00010850694444444444,3.678840919087331,True,142
train,train.h5,91140,3,0.015624244697391987,0.004107101820409298,0.005642794072628021,0.34375,0.0,0.9882811903953552,0.9882811903953552,0.4654850959777832,0.976318357221152,0.6354166666666666,0.2904730902777778,3.6377018988132477,True,145
train,train.h5,41181,3,0.004943823907524347,0.013812496326863766,0.006662020925432444,0.40625,0.0,0.9965390563011169,0.9965390563011169,0.4813667833805084,1.1140100437816696,0.5833333333333334,0.3143446180555556,3.6245786510407925,True,147
train,train.h5,19152,3,0.01698906533420086,0.003199521219357848,0.005506226792931557,0.34375,0.0,0.9894492030143738,0.9894492030143738,0.46680349111557007,0.8723402473741293,0.6458333333333334,0.33203125,3.6228442297627526,True,148
train,train.h5,42199,3,0.0058891549706459045,0.013354378752410412,0.008132239803671837,0.4114583333333333,0.0,0.9749239683151245,0.9749239683151245,0.47040295600891113,1.1101981267814365,0.5729166666666666,0.004448784722222222,3.5764727517962456,True,151
train,train.h5,53503,3,0.017695525661110878,0.0034397365525364876,0.005562637001276016,0.3333333333333333,0.0,0.9882811903953552,0.9882811903953552,0.4624903202056885,0.8989958583814093,0.65625,0.322265625,3.5753575190901756,True,152
train,train.h5,188,0,0.006001097150146961,0.014025513082742691,0.00746491551399231,0.3768446180555556,0.0,1.0,1.0,0.48010459542274475,0.984084755047689,0.6040581597222222,0.3438585069444444,3.570979890724023,True,153
train,train.h5,80561,0,0.004992587026208639,0.012711756862699986,0.007428241893649101,0.486328125,0.0,0.9949257373809814,0.9949257373809814,0.4886151850223541,1.2149906676560476,0.5,0.3922526041666667,3.5697104074060917,True,154
train,train.h5,27307,3,0.006096260622143745,0.014284630306065083,0.00670791557058692,0.3736979166666667,0.0,1.0,1.0,0.47919392585754395,0.9745661413338534,0.6143663194444444,0.3368055555555556,3.562823417286078,True,155
train,train.h5,81150,0,0.015329544432461262,0.004732752218842506,0.005579889286309481,0.4375,0.0,0.985542893409729,0.985542893409729,0.48409855365753174,0.9078475640449655,0.5416666666666666,0.3704427083333333,3.4750135565797486,True,157
train,train.h5,61547,3,0.014147196896374226,0.005628397688269615,0.005668008700013161,0.4583333333333333,0.0,0.9533593654632568,0.9533593654632568,0.47029832005500793,0.8567811535775802,0.5208333333333334,0.0,3.4628770276904106,True,158
train,train.h5,52743,0,0.016048671677708626,0.006649371236562729,0.0056820339523255825,0.3527560763888889,0.0,0.9875398278236389,0.9875398278236389,0.46752849221229553,1.0009955817664422,0.6354166666666666,0.3385416666666667,3.4399221390485764,True,159
train,train.h5,8118,0,0.011844135820865631,0.008190813474357128,0.007032477296888828,0.4741753472222222,0.0,0.9834492206573486,0.9834492206573486,0.48419496417045593,1.0803811834798243,0.5137803819444444,0.09483506944444445,3.4350072865684824,True,160
train,train.h5,81947,3,0.017018461599946022,0.005372623447328806,0.0060637034475803375,0.3714192708333333,0.0,0.9752265810966492,0.9752265810966492,0.46858203411102295,0.9876873622063633,0.6162109375,0.0018446180555555555,3.431577403098345,True,161
train,train.h5,49382,3,0.005273542366921902,0.01720433495938778,0.007423867471516132,0.400390625,0.0,0.9910560250282288,0.9910560250282288,0.477400541305542,1.2213646864964205,0.5833333333333334,0.3291015625,3.376474844912688,True,164
train,train.h5,5376,3,0.017878351733088493,0.004488224629312754,0.005731675773859024,0.4166666666666667,0.0,0.9800664186477661,0.9800664186477661,0.47849804162979126,0.8443690959012808,0.5625,0.012152777777777778,3.35264490917325,True,165
train,train.h5,50930,3,0.01618664711713791,0.005170851480215788,0.007883263751864433,0.4578993055555556,0.0,0.9738242626190186,0.9738242626190186,0.47875845432281494,1.1713452695062152,0.513671875,0.0005425347222222222,3.34667457267642,True,166
train,train.h5,98153,3,0.009871807880699635,0.013655072078108788,0.006889119278639555,0.4013671875,0.0,0.9878358840942383,0.9878358840942383,0.4782825708389282,1.1426500192999232,0.5729166666666666,0.3448350694444444,3.2909163360794387,True,170
train,train.h5,11249,3,0.020567864179611206,0.0055139390751719475,0.006545995362102985,0.2936197916666667,0.0,0.9460287094116211,0.9460287094116211,0.42539384961128235,0.9620679627479434,0.6845703125,0.0,3.2880685850977898,True,171
train,train.h5,98461,0,0.019180603325366974,0.0034615006297826767,0.005528975743800402,0.4583333333333333,0.0,0.9921875,0.9921875,0.4909003674983978,0.796668087654906,0.53125,0.4583333333333333,3.287401402990023,True,172
train,train.h5,88204,0,0.011781076900660992,0.010309286415576935,0.006981874816119671,0.4979383680555556,0.0,0.9694727063179016,0.9694727063179016,0.47644373774528503,1.1664984394382047,0.4895833333333333,0.00010850694444444444,3.261684112250805,True,173
train,train.h5,91464,0,0.017066964879631996,0.008790891617536545,0.006340320222079754,0.3432074652777778,0.0,0.9972617626190186,0.9972617626190186,0.46700382232666016,0.9950094741247333,0.6458333333333334,0.2904730902777778,3.244892900188764,True,175
train,train.h5,47583,3,0.006811503786593676,0.01587498188018799,0.007252115290611982,0.4733072916666667,0.0,0.9816367030143738,0.9816367030143738,0.48121580481529236,1.1108295617492736,0.5,0.026909722222222224,3.2375676222145557,True,177
train,train.h5,85169,3,0.00887281447649002,0.015119729563593864,0.006808220408856869,0.4340277777777778,0.0,0.9931093454360962,0.9931093454360962,0.4864981472492218,1.0983561334934218,0.5520833333333334,0.3757595486111111,3.2286220639944077,True,179
train,train.h5,6806,3,0.01997644081711769,0.004760469775646925,0.0056550344452261925,0.4270833333333333,0.0,0.9832500219345093,0.9832500219345093,0.48183074593544006,0.8272755560152647,0.5625,0.13661024305555555,3.1946226271490255,True,180
train,train.h5,64121,3,0.011694315820932388,0.015103611163794994,0.007257185410708189,0.3394097222222222,0.0,0.9949257373809814,0.9949257373809814,0.46656250953674316,0.9840464581589509,0.6458333333333334,0.3002387152777778,3.182221534351508,True,181
train,train.h5,43439,3,0.013207751326262951,0.013854474760591984,0.006322232075035572,0.3434244791666667,0.0,0.9956483840942383,0.9956483840942383,0.4680369794368744,0.9273818279891561,0.6458333333333334,0.3032769097222222,3.164601594209671,True,182
train,train.h5,97495,3,0.00785817950963974,0.016427908092737198,0.007169090211391449,0.4669053819444444,0.0,0.9991093873977661,0.9991093873977661,0.4907057285308838,1.0116086090904992,0.5208333333333334,0.4241536458333333,3.1621774931748705,True,183
train,train.h5,18903,0,0.012392807751893997,0.014458294957876205,0.00767479557543993,0.3688151041666667,0.0,0.9641146659851074,0.9641146659851074,0.45980191230773926,1.0854107448805266,0.6041666666666666,0.0007595486111111111,3.11617648601532,True,184
train,train.h5,63665,0,0.008981740102171898,0.016573427245020866,0.006440098863095045,0.4475911458333333,0.0,0.9917421936988831,0.9917421936988831,0.48485323786735535,1.3613484843871635,0.5416666666666666,0.2940538194444444,3.1088221768538156,True,185
train,train.h5,72557,3,0.008211735635995865,0.018532082438468933,0.006921892054378986,0.4046223958333333,0.0,0.9873905777931213,0.9873905777931213,0.47364991903305054,1.306938540300163,0.5844184027777778,0.14735243055555555,3.093706399202347,True,186
train,train.h5,57335,0,0.010740380734205246,0.01414187066257,0.007300849538296461,0.4816623263888889,0.0,0.9795529246330261,0.9795529246330261,0.479758083820343,1.2450303268624006,0.4895833333333333,0.007703993055555556,3.075558240214984,True,187
train,train.h5,83833,0,0.01410888321697712,0.01392321102321148,0.008382512256503105,0.3728298611111111,0.0,0.9781327843666077,0.9781327843666077,0.4646940529346466,1.3179292663494881,0.6041666666666666,0.006510416666666667,3.03744371732076,True,189
train,train.h5,26326,3,0.010919368825852871,0.016274677589535713,0.006268561817705631,0.4166666666666667,0.0,0.989274799823761,0.989274799823761,0.479518860578537,1.3137564429889799,0.5625,0.2770182291666667,3.0308135723074274,True,191
train,train.h5,20733,0,0.014956532046198845,0.01377949956804514,0.006579315755516291,0.3602430555555556,0.0,0.9910194873809814,0.9910194873809814,0.46832889318466187,1.1383756788414663,0.625,0.27734375,3.0217645590504008,True,192
train,train.h5,6784,3,0.010540957562625408,0.017558932304382324,0.00666300393640995,0.4137369791666667,0.0,0.9995547533035278,0.9995547533035278,0.484979510307312,1.1107965433875546,0.5625,0.3525390625,2.9704240088661513,True,194
train,train.h5,3478,3,0.021698929369449615,0.006500865798443556,0.005858170799911022,0.4309895833333333,0.0,0.9839296936988831,0.9839296936988831,0.4784221351146698,1.1161270697245596,0.5520833333333334,0.08289930555555555,2.9481386554737883,True,197
train,train.h5,19637,3,0.014665569178760052,0.013809505850076675,0.007388076279312372,0.4432508680555556,0.0,0.9800234436988831,0.9800234436988831,0.4788954555988312,1.1815867662988881,0.5416666666666666,0.011176215277777778,2.9141616647442183,True,199
train,train.h5,32382,0,0.012027177028357983,0.01634175144135952,0.007412029430270195,0.4641927083333333,0.0,0.9839296936988831,0.9839296936988831,0.4802134335041046,1.2974481667271291,0.5208333333333334,0.054144965277777776,2.889988102018833,True,200
train,train.h5,36530,0,0.009712975472211838,0.020388323813676834,0.008678596466779709,0.3863932291666667,0.0,0.9956419467926025,0.9956419467926025,0.4766997694969177,1.2048379281169581,0.59375,0.2953559027777778,2.8838717142740884,True,202
train,train.h5,9599,3,0.013971828855574131,0.01550581306219101,0.007869147695600986,0.4284939236111111,0.0,0.9850975871086121,0.9850975871086121,0.47724729776382446,1.2458475554443884,0.5442708333333334,0.04513888888888889,2.8512301221489906,True,203
train,train.h5,96719,0,0.013422316871583462,0.015599769540131092,0.008671959862112999,0.4473741319444444,0.0,0.9795781373977661,0.9795781373977661,0.4766174554824829,1.3350975452107274,0.5207248263888888,0.009223090277777778,2.8462814788023625,True,204
train,train.h5,44959,3,0.015789803117513657,0.01610456220805645,0.008375425823032856,0.3276909722222222,0.0,1.0,1.0,0.4640045762062073,1.0932034794148646,0.6458333333333334,0.2644314236111111,2.8424589782953262,True,205
train,train.h5,73010,3,0.007742212153971195,0.02332504466176033,0.006751322653144598,0.3734809027777778,0.0,1.0,1.0,0.47732433676719666,1.0316359985021502,0.6078559027777778,0.3296440972222222,2.840633399784565,True,206
train,train.h5,6226,0,0.01631982997059822,0.013295968063175678,0.008321590721607208,0.4611545138888889,0.0,0.9717656970024109,0.9717656970024109,0.4752439260482788,1.2507882977927751,0.5208333333333334,0.001736111111111111,2.8068634644150734,True,209
train,train.h5,43305,0,0.02048175223171711,0.0088496720418334,0.006396439857780933,0.4818793402777778,0.0,0.9768398404121399,0.9768398404121399,0.47195103764533997,1.3720045658284497,0.5057508680555556,0.004123263888888889,2.803198017179966,True,210
train,train.h5,58776,3,0.010959658771753311,0.02049550600349903,0.007345686666667461,0.390625,0.0,0.9929037094116211,0.9929037094116211,0.4745662212371826,1.303158066749281,0.5942925347222222,0.2807074652777778,2.7944278170665102,True,211
train,train.h5,47806,3,0.019921662285923958,0.014056236483156681,0.006706061773002148,0.4144965277777778,0.0,0.9890038967132568,0.9890038967132568,0.4797232449054718,1.252063416871867,0.5729166666666666,0.3353949652777778,2.5941817487279573,True,215
train,train.h5,14762,0,0.015253148041665554,0.0169866681098938,0.008915990591049194,0.4849175347222222,0.0,0.9867475032806396,0.9867475032806396,0.47978562116622925,1.418668707755621,0.4791666666666667,0.09418402777777778,2.5694289232293763,True,217
train,train.h5,92760,3,0.017848631367087364,0.016729289665818214,0.006310020573437214,0.4041883680555556,0.0,0.9873905777931213,0.9873905777931213,0.47749924659729004,1.18367199316594,0.5729166666666666,0.2645399305555556,2.5541802644729614,True,218
train,train.h5,37298,3,0.02524069882929325,0.011182914488017559,0.00628068670630455,0.2035590277777778,0.0,0.9977070689201355,0.9977070689201355,0.4103085994720459,1.8331372982307301,0.6354166666666666,0.1179470486111111,2.5248841121792793,True,221
train,train.h5,61489,0,0.02139400690793991,0.01352065522223711,0.0064325532875955105,0.4245876736111111,0.0,0.9729336500167847,0.9729336500167847,0.4736790657043457,1.1883952812937957,0.5623914930555556,0.0016276041666666667,2.515943097571532,True,222
train,train.h5,50712,0,0.014959661290049553,0.019380733370780945,0.007435719016939402,0.4370659722222222,0.0,0.9937578439712524,0.9937578439712524,0.483656108379364,1.318803318038173,0.53125,0.3322482638888889,2.5075153559446335,True,223
train,train.h5,90375,3,0.010392970405519009,0.022840244695544243,0.006486210040748119,0.4945746527777778,0.0,0.9921875,0.9921875,0.48857370018959045,1.0349635982996641,0.4791666666666667,0.4742838541666667,2.5032023265957832,True,224
train,train.h5,67256,3,0.01425845455378294,0.021573390811681747,0.008771117776632309,0.42578125,0.0,0.9828047156333923,0.9828047156333923,0.4744012653827667,1.3977284037996345,0.5416666666666666,0.0283203125,2.423710308969021,True,227
train,train.h5,25925,3,0.10086104273796082,0.020694689825177193,0.0008242733310908079,0.0,0.0,0.1373724341392517,0.1373724341392517,0.06246687099337578,0.766113232913407,0.6449652777777778,0.0,2.422947262103359,True,228
train,train.h5,81532,3,0.016421573236584663,0.022751253098249435,0.008683527819812298,0.3250868055555556,0.0,1.0,1.0,0.4622032940387726,1.141377101045342,0.6458333333333334,0.2556423611111111,2.3572282443443933,True,230
train,train.h5,15163,3,0.015447565354406834,0.023022422567009926,0.0073917624540627,0.3642578125,0.0,0.9739301204681396,0.9739301204681396,0.4638931453227997,1.0514600279057702,0.6145833333333334,0.003363715277777778,2.357209138572216,True,231
train,train.h5,36961,0,0.022852804511785507,0.01664779894053936,0.007534966804087162,0.3379991319444444,0.0,0.9859817624092102,0.9859817624092102,0.4562188684940338,1.2654513517499866,0.6458333333333334,0.13020833333333334,2.3353764365116754,True,232
train,train.h5,61245,0,0.012845378369092941,0.024517446756362915,0.01057931687682867,0.4261067708333333,0.0,0.981442391872406,0.981442391872406,0.47219783067703247,1.3335841276199591,0.5310329861111112,0.012261284722222222,2.305694470802943,True,233
train,train.h5,99248,3,0.017040768638253212,0.02328553795814514,0.009089205414056778,0.3274739583333333,0.0,0.9749506115913391,0.9749506115913391,0.44999828934669495,1.3058174031865446,0.6370442708333334,0.003363715277777778,2.2671459664901095,True,234
train,train.h5,97285,0,0.015955282375216484,0.020586300641298294,0.010121595114469528,0.4976128472222222,0.0,0.9887177348136902,0.9887177348136902,0.48095354437828064,1.4097185157884433,0.4683159722222222,0.3268229166666667,2.2663684238990145,True,235
train,train.h5,28369,3,0.016901906579732895,0.02235829271376133,0.008525271899998188,0.4067925347222222,0.0,0.9967734217643738,0.9967734217643738,0.48318231105804443,1.0947108051674697,0.5729166666666666,0.3552517361111111,2.242028380433718,True,237
train,train.h5,72960,0,0.015626484528183937,0.022069761529564857,0.01299334317445755,0.4876302083333333,0.0,0.9917786717414856,0.9917786717414856,0.4784269332885742,1.651312564318611,0.4791666666666667,0.14192708333333334,2.2056669294834137,True,238
train,train.h5,58729,0,0.0195489302277565,0.01951381377875805,0.008926790207624435,0.4905598958333333,0.0,0.9893810749053955,0.9893810749053955,0.47975000739097595,1.4899526149094684,0.4895833333333333,0.1931423611111111,2.1301920662323632,True,240
train,train.h5,18482,3,0.01480911299586296,0.027564141899347305,0.007231466006487608,0.3693576388888889,0.0,0.9754375219345093,0.9754375219345093,0.46398353576660156,1.3295132638021492,0.59375,0.003146701388888889,2.0657413403193154,True,242
train,train.h5,54637,3,0.01859498769044876,0.02475621923804283,0.009306960739195347,0.3415798611111111,0.0,0.9918050765991211,0.9918050765991211,0.4637428820133209,1.2595877133417517,0.6246744791666666,0.2571614583333333,2.04693125685056,True,243
train,train.h5,39620,3,0.011823405511677265,0.029207393527030945,0.008413946256041527,0.4576822916666667,0.0,0.9935898184776306,0.9935898184776306,0.4827682673931122,1.4061652152191644,0.5104166666666666,0.3633897569444444,2.0302383974194527,True,246
train,train.h5,996,0,0.01925235241651535,0.02253478206694126,0.011933478526771069,0.4283854166666667,0.0,0.9763515591621399,0.9763515591621399,0.46659165620803833,1.5562377120978934,0.53125,0.005099826388888889,2.011066034436226,True,248
train,train.h5,60476,3,0.01779254898428917,0.024126920849084854,0.00792702380567789,0.4419487847222222,0.0,0.99609375,0.99609375,0.4829203486442566,1.3605372259302837,0.53125,0.3256293402777778,2.002243677775065,True,249
train,train.h5,88606,0,0.021805593743920326,0.021747013553977013,0.008577913045883179,0.4385850694444444,0.0,0.9949257373809814,0.9949257373809814,0.48041772842407227,1.4457046381414107,0.5415581597222222,0.2613932291666667,1.9088300863901773,True,252
train,train.h5,14308,3,0.021158985793590546,0.022775407880544662,0.007468636147677898,0.4289279513888889,0.0,0.9660117030143738,0.9660117030143738,0.46921879053115845,1.2050213806853656,0.5416666666666666,0.0,1.8835404217243195,True,253
train,train.h5,55849,3,0.02911917306482792,0.015590705908834934,0.0065462589263916016,0.4237196180555556,0.0,0.9871132969856262,0.9871132969856262,0.4802553355693817,1.2009798034660446,0.5619574652777778,0.2771267361111111,1.8622775996724765,True,256
train,train.h5,50623,0,0.023978492245078087,0.02092704363167286,0.010406123474240303,0.4182942708333333,0.0,0.9956483840942383,0.9956483840942383,0.47763901948928833,1.477619072361123,0.5562065972222222,0.2750651041666667,1.8406075040499368,True,259
train,train.h5,84154,0,0.020080363377928734,0.025339078158140182,0.008348091505467892,0.4836154513888889,0.0,0.9972617626190186,0.9972617626190186,0.4870670735836029,1.2847366845486423,0.4895833333333333,0.3861762152777778,1.7064122309287388,True,267
train,train.h5,90216,3,0.02830798737704754,0.020431729033589363,0.006479088217020035,0.4055989583333333,0.0,1.0,1.0,0.48249107599258423,1.2021242486662453,0.5729166666666666,0.3166232638888889,1.6100605726242065,True,272
train,train.h5,38177,0,0.027645545080304146,0.0202395748347044,0.00974879041314125,0.4476996527777778,0.0,0.9695789217948914,0.9695789217948914,0.46984267234802246,1.3548029384499913,0.5171440972222222,0.0009765625,1.583374818166097,True,274
train,train.h5,61047,3,0.02265513688325882,0.025258567184209824,0.01003255881369114,0.4842664930555556,0.0,0.9749491810798645,0.9749491810798645,0.47217774391174316,1.5063430603017802,0.4791666666666667,0.0037977430555555555,1.524503062168757,True,278
train,train.h5,29271,3,0.024108193814754486,0.0257528405636549,0.009285700507462025,0.4342447916666667,0.0,0.9721521735191345,0.9721521735191345,0.46807876229286194,1.4646871053657713,0.5520833333333334,0.0026041666666666665,1.5040560414393742,True,280
train,train.h5,65756,0,0.026577666401863098,0.025507736951112747,0.009341253899037838,0.3973524305555556,0.0,0.9660117030143738,0.9660117030143738,0.46122029423713684,1.4647955340897787,0.5625,0.00021701388888888888,1.371389776468277,True,287
train,train.h5,79756,3,0.02522038109600544,0.029989000409841537,0.011539429426193237,0.3123914930555556,0.0,0.9814623594284058,0.9814623594284058,0.44602569937705994,1.4504273070157647,0.6360677083333334,0.012803819444444444,1.273476128776868,True,289
train,train.h5,53862,3,0.023614011704921722,0.028658470138907433,0.009419277310371399,0.4839409722222222,0.0,0.9983867406845093,0.9983867406845093,0.48616060614585876,1.319647452313411,0.4895833333333333,0.3922526041666667,1.2495428770780563,True,293
train,train.h5,63083,4,0.1849324107170105,0.06294183433055878,0.0002503730065654963,0.0,0.769412636756897,0.7968618273735046,0.027449190616607666,0.005290442146360874,0.346084992920993,0.0,0.0,0.9499253986869007,True,316
train,train.h5,97154,3,0.02971447817981243,0.02857084944844246,0.01326757576316595,0.3435329861111111,0.0,1.0,1.0,0.46389079093933105,1.520878205882037,0.5523003472222222,0.3032769097222222,0.942762012283007,True,317
train,train.h5,32411,4,0.28018733859062195,0.08823350071907043,0.000293687975499779,0.0,0.757707953453064,0.7813032269477844,0.02359527349472046,0.00670939264819026,0.6601532599977114,0.0,0.0,0.9412624049000442,True,318
train,train.h5,9058,4,0.27126044034957886,0.08426595479249954,0.00037686110590584576,0.0,0.7675361633300781,0.7846235632896423,0.01708739995956421,0.004299718886613846,0.5333621110891045,0.0,0.0,0.9246277788188308,True,320
train,train.h5,99714,0,0.028982141986489296,0.02823771722614765,0.01138643454760313,0.4631076388888889,0.0,0.9685027599334717,0.9685027599334717,0.4662807583808899,1.5448081616631963,0.4791666666666667,0.002170138888888889,0.9040927191575368,True,327
train,train.h5,91613,4,0.31412824988365173,0.09955120831727982,0.0009819591650739312,0.0,0.7442275285720825,0.7688930630683899,0.024665534496307373,0.005127645563334227,0.5966966888767499,0.0,0.0,0.8036081669852138,True,350
train,train.h5,44976,4,0.27948346734046936,0.08631854504346848,0.0011263578198850155,0.0,0.7631845474243164,0.7853984832763672,0.02221393585205078,0.004623450338840485,0.26882705184666555,0.0,0.0,0.7747284360229969,True,358
train,train.h5,30112,4,0.30178239941596985,0.10295344144105911,0.0013160258531570435,0.00021701388888888888,0.7370073795318604,0.7911601066589355,0.054152727127075195,0.00966271385550499,0.856919205238007,0.0,0.0,0.7367948293685913,True,365
train,train.h5,93881,4,0.3649466335773468,0.12862256169319153,0.0013564509572461247,0.0,0.6914699077606201,0.7492563128471375,0.057786405086517334,0.012623466551303864,0.9851583182082008,0.0,0.0,0.728709808550775,True,369
train,train.h5,22632,4,0.3761289715766907,0.1336454153060913,0.0015293434262275696,0.0,0.6696648597717285,0.7453930377960205,0.07572817802429199,0.015592574141919613,1.1977724758742399,0.0,0.0,0.6941313147544861,True,377
train,train.h5,20463,4,0.3117971122264862,0.11273416131734848,0.0016517739277333021,0.0007595486111111111,0.7323173880577087,0.8120024800300598,0.07968509197235107,0.012071729637682438,0.9865569246707779,0.0,0.0,0.6696452144533396,True,383
train,train.h5,99518,4,0.3128577172756195,0.11342217773199081,0.001886508660390973,0.0,0.7292652130126953,0.7858437895774841,0.05657857656478882,0.012764477171003819,1.2550845125506922,0.0,0.0,0.6226982679218054,True,387
train,train.h5,64164,4,0.22865642607212067,0.10517214238643646,0.002294458681717515,0.010091145833333334,0.7636299133300781,0.8600025177001953,0.09637260437011719,0.017649229615926743,1.4624516020934972,0.0,0.0,0.541108263656497,True,394
train,train.h5,90909,4,0.31201601028442383,0.11912789195775986,0.0023663798347115517,0.0013020833333333333,0.7323173880577087,0.8259850740432739,0.09366768598556519,0.01519063115119934,1.2046485477516253,0.0,0.0,0.5267240330576897,True,397
train,train.h5,39057,4,0.2946018576622009,0.10170494019985199,0.0024162004701793194,0.00010850694444444444,0.7442275285720825,0.7853984832763672,0.04117095470428467,0.02407095767557621,0.9877127311391867,0.0,0.0,0.5167599059641361,True,399
train,train.h5,8346,4,0.0909908339381218,0.07088854908943176,0.0026252688840031624,0.287109375,0.6541274785995483,0.8889452815055847,0.23481780290603638,0.06345030665397644,2.5642892472169057,0.0,0.0,0.4749462231993675,True,407
train,train.h5,77249,4,0.21668308973312378,0.09237166494131088,0.0026365171652287245,0.0014105902777777778,0.7615411877632141,0.8320780396461487,0.07053685188293457,0.020521482452750206,1.4126867888455392,0.0,0.0,0.4726965669542551,True,408
train,train.h5,7996,4,0.30450111627578735,0.1107577234506607,0.0029708363581448793,0.0008680555555555555,0.7254029512405396,0.804003894329071,0.0786009430885315,0.014180904254317284,1.35195682389524,0.0,0.0,0.40583272837102413,True,423
train,train.h5,330,4,0.29581961035728455,0.10437219589948654,0.00368722015991807,0.0008680555555555555,0.6049755215644836,0.8106914162635803,0.20571589469909668,0.028393056243658066,1.1200693293469,0.0,0.0,0.26255596801638603,True,449
train,train.h5,28470,3,0.5537451505661011,0.053597934544086456,0.0037092387210577726,0.0,0.05866268649697304,0.5422297716140747,0.48356708511710167,0.08202790468931198,1.9733825873138382,0.0,0.0,0.2581522557884455,True,451
train,train.h5,83713,4,0.3373863399028778,0.14579975605010986,0.0038616606034338474,0.018120659722222224,0.6861625909805298,0.8744228482246399,0.1882602572441101,0.02646838128566742,1.3082745615080442,0.0,0.0,0.22766787931323054,True,453
train,train.h5,42955,3,0.3121572732925415,0.09621672332286835,0.004005888011306524,0.0,0.6784595847129822,0.7237915992736816,0.04533201456069946,0.008935639634728432,0.9397084655904883,0.0,0.0,0.19882239773869517,True,459
train,train.h5,91186,3,0.24029821157455444,0.09324343502521515,0.004181968979537487,0.008680555555555556,0.7190915942192078,0.824676513671875,0.10558491945266724,0.023186013102531433,1.711083506406037,0.0,0.0,0.16360620409250262,True,468
train,train.h5,35181,4,0.35194677114486694,0.14218027889728546,0.0043232375755906105,0.010091145833333334,0.6871310472488403,0.861155092716217,0.1740240454673767,0.02384142205119133,1.3330554273154098,0.0,0.0,0.13535248488187793,True,477
train,train.h5,35768,4,0.3132338523864746,0.13147521018981934,0.0045531135983765125,0.011610243055555556,0.7100781202316284,0.8650771975517273,0.15499907732009888,0.02396315522491932,1.602585655910141,0.0,0.0,0.08937728032469751,True,485
train,train.h5,61893,4,0.2525075674057007,0.09737277030944824,0.004648515954613686,0.0003255208333333333,0.595557451248169,0.8281849026679993,0.23262745141983032,0.032885823398828506,1.2819629989373011,0.0,0.0,0.07029680907726289,True,489
train,train.h5,63712,4,0.24666950106620789,0.0955631285905838,0.004800182301551104,0.001736111111111111,0.6701867580413818,0.8320759534835815,0.1618891954421997,0.021603839471936226,1.072114463677775,0.0,0.0,0.0399635396897793,True,499
train,train.h5,16995,3,0.515854001045227,0.03949369862675667,0.0048368219286203384,0.004774305555555556,0.0376628115773201,0.8025856018066406,0.7649227902293205,0.16127434372901917,2.2945204310649334,0.0,0.0,0.03263561427593233,True,502
train,train.h5,95293,4,0.27519872784614563,0.12488706409931183,0.004886563401669264,0.017578125,0.7137070894241333,0.8707538843154907,0.15704679489135742,0.02869979664683342,1.7586303696369252,0.0,0.0,0.022687319666147253,True,508
